id,status,userId,username,problemId,timeUsed,memoryUsed,submitTime,ip,compilerId,source,codeLength,contestId,errorMessage
2874117,0,16816,15183783221,1167,0,220,1624952094,192.168.0.96,2,"#include <stdio.h>
#include <string.h>

int main()
{
	char s[300];
	while(~scanf(""%s"", s))
	{
		int n;
		n = strlen(s);
		char a[300]={0}, b[300]={0}, c[300]={0};
		int d = 0, e = 0, f = 0;
		for(int i=0; i<n; i++)
		{
			if(s[i] >= 'A' && s[i] <= 'Z' || s[i] >= 'a' && s[i] <= 'z')
			{
				a[d] = s[i];
				d++;
			}
			else if(s[i] >= '0' && s[i] <= '9')
			{
				b[e] = s[i];
				e++;
			}
			else
			{
				c[f] = s[i];
				f++;
			}
		}
		printf(""%s\n%s\n%s\n"", a, b,c );
	}
	return 0;
}
",493,533,
2874119,7,17148,Stranger6877,189,0,0,1624952097,192.168.0.96,2,"  1 #include<stdio.h>
 2 #include<math.h>
 3 int func(int x)//自定义函数实现寻找素数功能
 4 {
 5     int i, flag = 1;
 6     for (i = 2; i <= (int)sqrt((float)x); i++)    //取到平方根就好,(float)x,强制将int x型转化成float型，再将平方根转化为int型
 7     {
 8         if (x%i == 0)    //是合数，则标记
 9             flag = 0;
10     }
11     return flag;
12 }
13 int main(void)
14 {
15     int i, a, b, num,temp;
16     while (~scanf(""%d%d"", &a, &b))    //a到b之间的素数判定
17     {
18         num = 0;
19         if (a > b)
20         {
21             temp = a;
22             a = b;
23             b = temp;
24         }
25         for (i = a; i <= b; i++)
26         {
27             if (func(i) == 1)
28                 num++;    //记录素数个数
29         }
30         printf(""%d\n"", num);//输出
31     }
32     return 0;
33 }

",772,531,"swustoj/2874119/main.cpp:1:5: error: stray ‘#’ in program
   1 #include<stdio.h>
     ^
swustoj/2874119/main.cpp:2:4: error: stray ‘#’ in program
  2 #include<math.h>
    ^
swustoj/2874119/main.cpp:1:3: error: expected unqualified-id before numeric constant
   1 #include<stdio.h>
   ^
"
2874121,7,16826,机械类2006牛佳辉,580,0,0,1624952109,192.168.0.96,2,"#include<stdio.h>
#include<string.h>
struct country
{
	char name[100] ;
	int a,b,c;
};
int main()
{
	int n;
	scanf(""%d"",&n);
	struct country d[n+1];
	struct country t;
	for(int i=0;i<n;i++)
	{
		scanf(""%s"",d[i].name);
	}
	for(int i=0;i<n;i++)
	{
		scanf(""%d"",&d[i].a);
	}
	for(int i=0;i<n;i++)
	{
		scanf(""%d"",&d[i].b);
	}
		for(int i=0;i<n;i++)
	{
		d[i].c=d[i].b-d[i].a; 
	}
	for(int i=0;i<n;i++)
	{
		for(int j=i+1;j<n;j++)
			{
				if(d[i].c>d[j].c)
				t=d[j],d[j]=d[i],d[i]=t;
				if(d[j].c==0)
				t=d[j],d[j]=d[i],d[i]=t;
				if(d[j].c==d[i].c&&strcmp(d[j].name,d[i].name)>0)
				t=d[j],d[j]=d[i],d[i]=t;
			}
	}
	for(int i=n-1;i>-1;i--)
	{
		printf(""%d %s\n"",d[i].c,d[i].name);
		}	
		return 0;",703,534,"swustoj/2874121/main.cpp: In function ‘int main()’:
swustoj/2874121/main.cpp:46:11: error: expected ‘}’ at end of input
   return 0;
           ^
"
2874123,0,16772,zengruohuan,320,0,220,1624952117,192.168.0.96,2,"#include <stdio.h>


int main() {
	int a,n,max,min;
	scanf(""%d"",&n); 
	while(~scanf(""%d"",&a))
	{
		if(a%2!=0)
		printf(""0 0\n"");
		else
		{max=a/2;
		min=a/4;
		printf(""%d %d\n"",min,max);
		}
		
	}
	return 0;
}",210,531,
2874125,0,17211,3540408169,160,0,220,1624952128,192.168.0.96,2,"#include<stdio.h>
int main()
{
	double a,b;
	scanf(""%lf"",&a);
	if(a<=1000)
	{
		b=1;
	}
	else if(a>1000&&a<=2000)
	{
		b=0.95;
	}
	else if(a>2000&&a<=3000)
	{
		b=0.9;
	}
	else if(a>3000&&a<=5000)
	{
		b=0.85;
	}
	else if(a>5000)
	{
		b=0.8;
	}	
	printf(""discount=%g,pay=%g\n"",b,a*b);
}
",287,517,
2874127,0,16875,5120200964,72,0,236,1624952136,192.168.0.96,2,"#include <stdio.h>

int main()
{
	int a[10000];
	int i, j, t;
	float averg;
	float s = 0;
	int n;
	scanf(""%d"", &n);
	for(i=0; i<n; i++)
	{
		scanf(""%d"", &a[i]);
	}
	for(i=0; i<(n-1); i++)
	{
		for(j=i+1; j<n; j++)
		{
			if(a[i] < a[j])
			{
				t = a[i];
				a[i] = a[j];
				a[j] = t;
			}
		}
	}
	for(i=0; i<n; i++)
	{
		s += a[i] * (i+1);
	}
	averg = s/n;
	printf(""%.2f\n"", averg);
	return 0;
}
",399,535,
2874129,7,13009,5120196261,697,0,0,1624952147,192.168.0.96,2,"#include<iostream>
int dp[1005][1005];     /*dp[i][j]表示表示A串从第0个字符开始到第i个字符和B串从第0个
字符开始到第j个字符，这两个字串的编辑距离。字符串的下标从1开始。*/
char a[1005],b[1005];   //a,b字符串从下标1开始
 
int EditDis()
{
    int len1 = strlen(a+1);
    int len2 = strlen(b+1);
    //初始化
    for(int i=1;i<=len1;i++)
        for(int j=1;j<=len2;j++)
            dp[i][j] = INF;
    for(int i=1;i<=len1;i++)
        dp[i][0] = i;
    for(int j=1;j<=len2;j++)
        dp[0][j] = j;
    for(int i=1;i<=len1;i++)
    {
        for(int j=1;j<=len2;j++)
        {
            int flag;
            if(a[i]==b[j])
                flag=0;
            else
                flag=1;
            dp[i][j]=min(dp[i-1][j]+1,min(dp[i][j-1]+1,dp[i-1][j-1]+flag));
            //dp[i-1][j]+1表示删掉字符串a最后一个字符a[i]
            //dp[i][j-1]+1表示给字符串添加b最后一个字符
            //dp[i-1][j-1]+flag表示改变,相同则不需操作次数,不同则需要,用flag记录
        }
    }
    return dp[len1][len2];
}",891,545,"swustoj/2874129/main.cpp: In function ‘int EditDis()’:
swustoj/2874129/main.cpp:8:26: error: ‘strlen’ was not declared in this scope
     int len1 = strlen(a+1);
                          ^
swustoj/2874129/main.cpp:13:24: error: ‘INF’ was not declared in this scope
             dp[i][j] = INF;
                        ^~~
swustoj/2874129/main.cpp:27:73: error: ‘min’ was not declared in this scope
             dp[i][j]=min(dp[i-1][j]+1,min(dp[i][j-1]+1,dp[i-1][j-1]+flag));
                                                                         ^
swustoj/2874129/main.cpp:27:73: note: suggested alternative:
In file included from /usr/include/c++/6/bits/char_traits.h:39:0,
                 from /usr/include/c++/6/ios:40,
                 from /usr/include/c++/6/ostream:38,
                 from /usr/include/c++/6/iostream:39,
                 from swustoj/2874129/main.cpp:1:
/usr/include/c++/6/bits/stl_algobase.h:243:5: note:   ‘std::min’
     min(const _Tp& __a, const _Tp& __b, _Compare __comp)
     ^~~
swustoj/2874129/main.cpp:27:74: error: ‘min’ was not declared in this scope
             dp[i][j]=min(dp[i-1][j]+1,min(dp[i][j-1]+1,dp[i-1][j-1]+flag));
                                                                          ^
swustoj/2874129/main.cpp:27:74: note: suggested alternative:
In file included from /usr/include/c++/6/bits/char_traits.h:39:0,
                 from /usr/include/c++/6/ios:40,
                 from /usr/include/c++/6/ostream:38,
                 from /usr/include/c++/6/iostream:39,
                 from swustoj/2874129/main.cpp:1:
/usr/include/c++/6/bits/stl_algobase.h:243:5: note:   ‘std::min’
     min(const _Tp& __a, const _Tp& __b, _Compare __comp)
     ^~~
swustoj/2874129/main.cpp:27:74: error: redeclaration of ‘<typeprefixerror>min’
             dp[i][j]=min(dp[i-1][j]+1,min(dp[i][j-1]+1,dp[i-1][j-1]+flag));
                                                                          ^
swustoj/2874129/main.cpp:27:73: note: previous declaration ‘<typeprefixerror>min’
             dp[i][j]=min(dp[i-1][j]+1,min(dp[i][j-1]+1,dp[i-1][j-1]+flag));
                                                                         ^
"
2874132,0,16826,机械类2006牛佳辉,72,0,232,1624952167,192.168.0.96,2,"#include <stdio.h>

int main()
{
	int a[10000];
	int i, j, t;
	float averg;
	float s = 0;
	int n;
	scanf(""%d"", &n);
	for(i=0; i<n; i++)
	{
		scanf(""%d"", &a[i]);
	}
	for(i=0; i<(n-1); i++)
	{
		for(j=i+1; j<n; j++)
		{
			if(a[i] < a[j])
			{
				t = a[i];
				a[i] = a[j];
				a[j] = t;
			}
		}
	}
	for(i=0; i<n; i++)
	{
		s += a[i] * (i+1);
	}
	averg = s/n;
	printf(""%.2f\n"", averg);
	return 0;
}",398,535,
2874134,0,13009,5120196261,697,52,2280,1624952186,192.168.0.96,2,"#include<iostream>
#include<string.h>
#include<cstdio>
using namespace std; 
int minDistance(char word1[], char word2[]) {
    int n = strlen(word1);
    int m = strlen(word2);
    //int m = word2.length();

    // 有一个字符串为空串
    if (n * m == 0) return n + m;

    // DP 数组
    int D[n + 1][m + 1];

    // 边界状态初始化
    for (int i = 0; i < n + 1; i++) {
        D[i][0] = i;
    }
    for (int j = 0; j < m + 1; j++) {
        D[0][j] = j;
    }

    // 计算所有 DP 值
    for (int i = 1; i < n + 1; i++) {
        for (int j = 1; j < m + 1; j++) {
            int left = D[i - 1][j] + 1;
            int down = D[i][j - 1] + 1;
            int left_down = D[i - 1][j - 1];
            if (word1[i - 1] != word2[j - 1]) left_down += 1;
            D[i][j] = min(left, min(down, left_down));

        }
    }
    return D[n][m];
}
int main()
{
	int ans=0;
	char str1[2000],str2[2000];
	scanf(""%s %s"",&str1,&str2);
//	cout<<str1<<"" ""<<str2;
	ans=minDistance(str1,str2);
	cout<<ans<<endl;
	return 0;
}",991,545,
2874136,0,16772,zengruohuan,619,0,220,1624952207,192.168.0.96,2,"#include<stdio.h>
int f(int n)
{
	if(n==1)
	return 1;
	return (f(n-1)+1)*2;
} 
int main()
{
	int n; 
	int f(int n);
	while(~scanf(""%d"",&n)) 
	{
		printf(""%d\n"",f(n));
	}
	return 0;
}",182,532,
2874138,0,17175,1124830627,616,0,224,1624952232,192.168.0.96,2,"#include <stdio.h>
#include <algorithm>

using namespace std;

const int N = 10005;
int a[N], m;
int cmp(int a, int b)
{
	return a >= b;
}
int f(int i)
{
	return a[i] <= m;
}
int find(int l, int r)
{
	int i = l;
	int j = r;
	while(i < j)
	{
		int mind = i+j >> 1;
		if(f(mind))
			j = mind;
		else
			i = mind+1;
	}
	return i;
}

int main()
{
	int n;
	scanf(""%d"", &n);
	for(int i=0; i<n; i++)
	{
		scanf(""%d"", &a[i]);
	}
	scanf(""%d"", &m);
	sort(a, a+n, cmp);
	for(int i=0; i<n; i++)
	{
		if((i+1)%10 == 0)
			printf(""%d\n"", a[i]);
		else if(i == n-1)
		{
			printf(""%d\n"", a[i]);
		}
		else
			printf(""%d "", a[i]);
	}
	int ans = find(0, n-1);
	if(a[ans] == m)
		printf(""%d\n"", ans+1);
	else
		printf(""no this score!\n"");
	return 0;
}",733,539,
